iter,f_loss,elapsed_sec
0,1.6360100507736206,0.03
1,1.7981023788452148,0.07
2,2.7246155738830566,0.1
3,3.979328155517578,0.13
4,4.061487674713135,0.16
5,3.6112122535705566,0.2
6,3.1755247116088867,0.23
7,3.2409372329711914,0.26
8,2.741605758666992,0.29
9,2.9638023376464844,0.34
10,2.662686347961426,0.38
11,2.4093847274780273,0.41
12,2.2481813430786133,0.45
13,2.427816390991211,0.48
14,2.3057737350463867,0.51
15,2.2230758666992188,0.54
16,2.2699031829833984,0.57
17,2.350025177001953,0.61
18,2.1595516204833984,0.64
19,2.0683069229125977,0.67
20,2.1435184478759766,0.7
21,2.1693801879882812,0.73
22,1.9606990814208984,0.77
23,2.214975357055664,0.8
24,1.996866226196289,0.83
25,1.97503662109375,0.87
26,1.9729633331298828,0.9
27,2.1298141479492188,0.93
28,2.0206260681152344,0.96
29,1.971323013305664,1.0
30,2.1115379333496094,1.03
31,2.049938201904297,1.06
32,1.9299144744873047,1.09
33,2.0394973754882812,1.13
34,1.941720962524414,1.16
35,2.0489234924316406,1.19
36,2.0365123748779297,1.22
37,1.9855289459228516,1.26
38,2.0373096466064453,1.29
39,2.0907554626464844,1.32
40,2.1470985412597656,1.35
41,2.1370277404785156,1.39
42,1.8999881744384766,1.42
43,2.018289566040039,1.45
44,2.0019474029541016,1.49
45,1.9589462280273438,1.52
46,1.9602737426757812,1.55
47,1.9237003326416016,1.58
48,2.1324539184570312,1.62
49,2.082561492919922,1.65
50,1.8969974517822266,1.68
51,1.9546356201171875,1.71
52,2.0639190673828125,1.74
53,1.8779640197753906,1.78
54,1.9052143096923828,1.81
55,2.0295562744140625,1.84
56,2.0936317443847656,1.87
57,1.9256553649902344,1.9
58,1.9731063842773438,1.94
59,1.979879379272461,1.97
60,1.994659423828125,2.0
61,1.8327598571777344,2.03
62,1.9966964721679688,2.07
63,1.884969711303711,2.1
64,1.9834403991699219,2.13
65,1.9790477752685547,2.16
66,2.0451602935791016,2.19
67,1.9765701293945312,2.23
68,2.052837371826172,2.26
69,2.113140106201172,2.29
70,2.1671600341796875,2.32
71,1.9911613464355469,2.36
72,1.932332992553711,2.39
73,2.0730667114257812,2.42
74,1.96685791015625,2.46
75,2.0495529174804688,2.49
76,2.029325485229492,2.52
77,2.043802261352539,2.55
78,1.9670047760009766,2.59
79,1.9720516204833984,2.62
80,2.0273818969726562,2.65
81,1.9936485290527344,2.68
82,2.1014556884765625,2.72
83,2.1050472259521484,2.75
84,1.9757919311523438,2.78
85,2.0590858459472656,2.81
86,1.9198474884033203,2.85
87,1.938720703125,2.88
