iter,f_loss,elapsed_sec
0,3.9998950958251953,0.02
1,1.2452130317687988,0.04
2,1.7457356452941895,0.06
3,2.2077126502990723,0.08
4,2.263655662536621,0.09
5,1.963012933731079,0.11
6,1.84751558303833,0.13
7,2.0278944969177246,0.15
8,2.0251035690307617,0.17
9,2.1445677280426025,0.18
10,2.000666379928589,0.2
11,1.9221711158752441,0.22
12,1.818183422088623,0.24
13,2.1096103191375732,0.25
14,2.012779712677002,0.27
15,1.9372167587280273,0.29
16,2.05301570892334,0.31
17,2.131441831588745,0.32
18,1.9762279987335205,0.34
19,1.9253809452056885,0.36
20,1.9906294345855713,0.38
21,2.059566020965576,0.4
22,1.93855619430542,0.44
23,2.080413818359375,0.45
24,1.9164581298828125,0.47
25,1.8758761882781982,0.49
26,1.9200387001037598,0.51
27,2.1082592010498047,0.52
28,1.9893615245819092,0.54
29,1.9317893981933594,0.56
30,2.0727710723876953,0.58
31,1.9871525764465332,0.59
32,1.8674108982086182,0.61
33,2.0079193115234375,0.63
34,1.9364690780639648,0.65
35,2.0205366611480713,0.66
36,1.9952991008758545,0.68
37,1.9319124221801758,0.7
38,1.978675127029419,0.72
39,2.0365731716156006,0.74
40,2.0808238983154297,0.75
41,2.065131425857544,0.77
42,1.8506476879119873,0.79
43,1.9827766418457031,0.81
44,1.9910938739776611,0.82
45,1.956037998199463,0.84
46,1.9028267860412598,0.86
47,1.892219066619873,0.88
48,2.0844309329986572,0.89
49,2.048508405685425,0.91
50,1.9014251232147217,0.93
51,1.904543399810791,0.94
52,2.034043312072754,0.96
53,1.8500032424926758,0.98
54,1.872711420059204,1.0
55,1.9778079986572266,1.01
56,2.0622992515563965,1.03
57,1.9088411331176758,1.05
58,1.905839443206787,1.07
59,1.9322426319122314,1.08
60,1.9677200317382812,1.1
61,1.8026418685913086,1.12
62,1.965313196182251,1.14
63,1.8522706031799316,1.16
64,1.9429380893707275,1.17
65,1.9455077648162842,1.19
66,2.0021915435791016,1.21
67,1.9139862060546875,1.23
68,2.002149820327759,1.24
69,2.0629096031188965,1.26
70,2.134892463684082,1.28
71,1.9664640426635742,1.3
72,1.879112720489502,1.31
73,2.0321226119995117,1.33
74,1.9284839630126953,1.35
75,2.0155229568481445,1.37
76,1.96211576461792,1.39
77,1.9961280822753906,1.4
78,1.9308066368103027,1.42
79,1.932607650756836,1.44
80,1.9987554550170898,1.46
81,1.9604363441467285,1.47
82,2.016526937484741,1.49
83,2.062560796737671,1.51
84,1.933574914932251,1.53
85,2.0006155967712402,1.54
86,1.9145026206970215,1.56
87,1.9159119129180908,1.58
88,1.8299713134765625,1.6
89,2.075941562652588,1.61
90,1.9129469394683838,1.63
91,1.8244695663452148,1.65
92,1.9967021942138672,1.67
93,1.979614019393921,1.69
94,2.093076705932617,1.7
95,2.048922300338745,1.72
96,1.9136018753051758,1.74
97,1.743269443511963,1.76
98,1.9604973793029785,1.77
99,1.9766817092895508,1.79
100,1.9793705940246582,1.81
101,2.095639705657959,1.83
102,1.9518415927886963,1.84
103,1.8658170700073242,1.86
104,1.9317278861999512,1.88
105,1.9067411422729492,1.9
106,2.062758445739746,1.92
107,1.9117519855499268,1.93
108,1.8869876861572266,1.95
109,1.9755265712738037,1.97
110,2.0170042514801025,1.99
111,1.9238781929016113,2.0
112,1.8974647521972656,2.02
113,1.9619808197021484,2.04
114,1.8339693546295166,2.06
115,1.9429807662963867,2.07
116,1.8765487670898438,2.09
117,1.9493412971496582,2.11
118,1.9801826477050781,2.13
119,2.010946750640869,2.15
120,1.8969874382019043,2.16
121,2.0694668292999268,2.18
122,1.9856629371643066,2.2
123,1.9035313129425049,2.22
124,1.9144458770751953,2.23
125,1.8636529445648193,2.25
126,1.8838109970092773,2.27
127,1.869473934173584,2.29
128,2.1572341918945312,2.31
129,1.928328037261963,2.32
130,1.9309215545654297,2.34
131,2.0372135639190674,2.36
132,1.903524398803711,2.38
133,1.9841198921203613,2.39
134,1.9454436302185059,2.41
135,1.9504804611206055,2.43
136,2.0644168853759766,2.45
137,2.0470008850097656,2.46
138,2.185598373413086,2.48
139,1.8988239765167236,2.5
140,1.9564893245697021,2.52
141,1.9228720664978027,2.53
142,2.055424213409424,2.55
143,1.8843715190887451,2.57
144,1.977412462234497,2.59
145,1.9561576843261719,2.61
146,1.9962985515594482,2.62
147,1.9558942317962646,2.64
148,2.046435832977295,2.66
149,2.0379559993743896,2.68
150,1.8795127868652344,2.69
151,1.8859782218933105,2.71
152,1.8872554302215576,2.73
153,1.9461395740509033,2.75
154,2.166398048400879,2.77
155,1.8484017848968506,2.78
156,1.9111976623535156,2.8
157,1.9695980548858643,2.82
158,1.9738774299621582,2.84
159,2.078554630279541,2.86
