iter,f_loss,elapsed_sec
0,16.1121768951416,0.08
1,2.884654998779297,0.16
2,3.090251922607422,0.23
3,3.231121063232422,0.3
4,2.806184768676758,0.38
5,2.23095703125,0.46
6,2.3391876220703125,0.54
7,2.1766223907470703,0.61
8,2.1375808715820312,0.69
9,2.1376190185546875,0.77
10,2.131671905517578,0.85
11,2.0178775787353516,0.92
12,2.0798301696777344,0.99
13,2.0500411987304688,1.07
14,2.163097381591797,1.15
15,1.9728507995605469,1.23
16,2.003887176513672,1.3
17,1.7921180725097656,1.37
18,2.010976791381836,1.45
19,2.0167503356933594,1.52
20,2.042102813720703,1.6
21,2.0669898986816406,1.68
22,2.0444068908691406,1.75
23,2.100130081176758,1.82
24,1.8746204376220703,1.9
25,1.9789352416992188,1.97
26,2.0601234436035156,2.05
27,2.087587356567383,2.12
28,2.0401782989501953,2.21
29,1.9673843383789062,2.3
30,1.9643592834472656,2.37
31,1.976593017578125,2.43
32,2.0527210235595703,2.5
33,1.9781627655029297,2.57
34,1.8905506134033203,2.65
35,2.0236663818359375,2.72
36,2.093740463256836,2.8
37,2.150827407836914,2.87
38,2.060964584350586,2.95
39,1.9500083923339844,3.02
40,1.9254798889160156,3.09
41,1.9891166687011719,3.16
42,1.9773883819580078,3.23
43,1.9203224182128906,3.3
44,1.9668407440185547,3.38
45,2.144868850708008,3.45
46,2.043933868408203,3.53
47,2.146514892578125,3.61
48,2.0004501342773438,3.69
49,2.1234378814697266,3.76
50,1.9529876708984375,3.83
51,2.1402549743652344,3.91
52,1.8907756805419922,3.99
53,2.1345272064208984,4.06
54,2.0178394317626953,4.14
55,2.070232391357422,4.21
56,1.8942241668701172,4.28
57,2.039499282836914,4.35
58,1.9267330169677734,4.43
59,2.0056018829345703,4.5
60,2.065399169921875,4.58
61,1.825277328491211,4.67
62,2.0054588317871094,4.76
63,1.9737014770507812,4.86
64,1.8960990905761719,4.96
65,1.9755306243896484,5.03
66,1.9500484466552734,5.15
67,1.8308868408203125,5.25
68,2.0494422912597656,5.35
69,1.9153919219970703,5.42
70,1.9855384826660156,5.49
71,2.0676212310791016,5.56
72,2.2192306518554688,5.64
73,1.8955326080322266,5.8
74,1.9977283477783203,5.88
75,1.996978759765625,5.94
76,2.010793685913086,6.01
77,2.0545291900634766,6.1
78,1.9738903045654297,6.19
79,1.9724559783935547,6.26
80,2.1248931884765625,6.33
81,1.9868030548095703,6.41
82,1.994699478149414,6.48
83,2.0878372192382812,6.57
84,2.0641117095947266,6.66
85,2.151378631591797,6.74
86,1.8858089447021484,6.81
87,1.939453125,6.87
88,2.0076560974121094,6.94
89,2.1255359649658203,7.0
90,2.0245285034179688,7.07
91,1.936737060546875,7.18
92,2.0143909454345703,7.29
93,1.9917736053466797,7.38
94,1.9430408477783203,7.45
95,1.906015396118164,7.51
96,1.8756160736083984,7.58
97,2.139535903930664,7.66
98,2.057392120361328,7.79
99,1.8880901336669922,7.86
100,1.8694095611572266,7.93
101,1.9824867248535156,7.99
102,1.9964866638183594,8.07
103,2.138051986694336,8.14
104,2.124919891357422,8.21
105,2.020601272583008,8.29
106,1.9295234680175781,8.35
107,1.9567451477050781,8.42
108,2.013448715209961,8.49
109,1.9729480743408203,8.57
110,1.9633426666259766,8.64
111,1.9885215759277344,8.72
112,1.9944305419921875,8.82
113,2.0314083099365234,8.9
114,2.111845016479492,9.02
115,1.8134803771972656,9.1
116,2.0679283142089844,9.18
117,1.8505706787109375,9.3
118,1.960012435913086,9.48
119,2.051301956176758,9.96
120,2.083127975463867,10.19
121,2.2988739013671875,10.31
