iter,f_loss,elapsed_sec
0,3.8142518997192383,0.01
1,3.9396891593933105,0.01
2,5.000337600708008,0.02
3,5.904644966125488,0.02
4,6.948864936828613,0.03
5,7.867663383483887,0.03
6,7.966847896575928,0.04
7,7.232010364532471,0.05
8,6.181952476501465,0.05
9,3.265627861022949,0.06
10,1.380103588104248,0.06
11,-1.0840132236480713,0.07
12,-1.9604027271270752,0.07
13,-2.043961524963379,0.08
14,-1.0454797744750977,0.08
15,-0.2221217155456543,0.09
16,0.32835865020751953,0.09
17,0.5286202430725098,0.1
18,0.6009066104888916,0.1
19,0.6588804721832275,0.11
20,0.6447491645812988,0.11
21,0.7431561946868896,0.12
22,0.7762973308563232,0.12
23,0.6953964233398438,0.13
24,0.8142557144165039,0.13
25,0.8166389465332031,0.14
26,0.6123433113098145,0.15
27,0.6221094131469727,0.15
28,0.8867497444152832,0.16
29,0.6607623100280762,0.16
30,0.5292720794677734,0.17
31,0.7032432556152344,0.17
32,0.6800522804260254,0.18
33,0.6258296966552734,0.18
34,0.7180275917053223,0.19
35,0.46264123916625977,0.19
36,0.584871768951416,0.2
37,0.7567658424377441,0.2
38,0.7627558708190918,0.21
39,0.663571834564209,0.21
40,0.7708625793457031,0.22
41,0.680760383605957,0.22
42,0.5190134048461914,0.23
43,0.7272067070007324,0.23
44,0.8681607246398926,0.24
45,0.6898326873779297,0.24
46,0.8759379386901855,0.25
47,0.6084613800048828,0.26
48,0.7772789001464844,0.26
49,0.5557637214660645,0.27
50,0.6757245063781738,0.27
51,0.5814800262451172,0.28
52,0.55059814453125,0.28
53,0.5546970367431641,0.29
54,0.5245637893676758,0.3
55,0.6327228546142578,0.3
56,0.5687556266784668,0.31
57,0.5654559135437012,0.31
58,0.6504364013671875,0.32
59,0.876805305480957,0.32
60,0.7084555625915527,0.33
61,0.7855181694030762,0.34
62,0.7733340263366699,0.34
63,0.6370420455932617,0.35
64,0.6364908218383789,0.35
65,0.7904596328735352,0.36
66,0.6777315139770508,0.37
67,0.6785354614257812,0.38
68,0.6693992614746094,0.39
69,0.5862956047058105,0.4
70,0.5922174453735352,0.4
71,0.563664436340332,0.41
72,0.5820474624633789,0.42
73,0.5360546112060547,0.43
74,0.527613639831543,0.43
75,0.6568384170532227,0.44
76,0.5533938407897949,0.45
77,0.6015872955322266,0.45
78,0.6301608085632324,0.46
79,0.5669984817504883,0.47
80,0.6110405921936035,0.47
81,0.6628270149230957,0.48
82,0.5582723617553711,0.49
83,0.4912223815917969,0.5
84,0.538668155670166,0.51
85,0.6403427124023438,0.51
86,0.5855875015258789,0.52
87,0.4247422218322754,0.53
88,0.5820150375366211,0.54
89,0.5448331832885742,0.54
90,0.6976714134216309,0.55
91,0.7278947830200195,0.56
92,0.4998764991760254,0.57
93,0.6801776885986328,0.58
94,0.663210391998291,0.58
95,0.43901777267456055,0.59
96,0.5079731941223145,0.6
97,0.7026534080505371,0.62
98,0.5609006881713867,0.62
99,0.6193795204162598,0.63
100,0.5324597358703613,0.64
101,0.5089240074157715,0.65
102,0.599459171295166,0.67
103,0.5953621864318848,0.68
104,0.6409521102905273,0.69
105,0.48678159713745117,0.7
106,0.5580120086669922,0.71
107,0.5634264945983887,0.72
108,0.6388053894042969,0.73
109,0.6041460037231445,0.74
110,0.6674199104309082,0.75
111,0.5695223808288574,0.76
112,0.5882277488708496,0.77
113,0.7145719528198242,0.78
114,0.6591067314147949,0.79
115,0.5731515884399414,0.8
116,0.5383267402648926,0.81
117,0.6348452568054199,0.82
118,0.5880575180053711,0.83
119,0.42922067642211914,0.83
120,0.45808839797973633,0.84
121,0.6196208000183105,0.85
122,0.6810164451599121,0.85
123,0.5812263488769531,0.86
124,0.5454468727111816,0.87
125,0.700016975402832,0.88
126,0.4092831611633301,0.89
127,0.6569390296936035,0.9
128,0.6437649726867676,0.91
129,0.611849308013916,0.92
130,0.5688004493713379,0.93
131,0.7189784049987793,0.93
132,0.6662125587463379,0.94
133,0.6147017478942871,0.94
134,0.5632925033569336,0.95
135,0.5865077972412109,0.95
136,0.7119526863098145,0.96
137,0.6204695701599121,0.97
138,0.601386547088623,0.97
139,0.44522571563720703,0.98
140,0.8018498420715332,0.98
141,0.4494357109069824,0.99
142,0.5529990196228027,0.99
143,0.7008271217346191,1.0
144,0.4934844970703125,1.0
145,0.7361478805541992,1.01
146,0.6856679916381836,1.01
147,0.5003719329833984,1.02
148,0.4916086196899414,1.03
149,0.6129055023193359,1.03
150,0.6774263381958008,1.04
151,0.4981703758239746,1.04
152,0.5337457656860352,1.05
153,0.6839227676391602,1.05
154,0.6473202705383301,1.06
155,0.6041264533996582,1.07
156,0.6838927268981934,1.07
157,0.5045332908630371,1.08
158,0.48862648010253906,1.08
159,0.5430598258972168,1.09
160,0.5684671401977539,1.1
161,0.6053938865661621,1.1
162,0.5140762329101562,1.11
163,0.4748072624206543,1.11
164,0.5214986801147461,1.12
165,0.5957508087158203,1.12
166,0.6079201698303223,1.13
167,0.6240253448486328,1.13
168,0.4513235092163086,1.14
169,0.65472412109375,1.15
170,0.4208216667175293,1.15
171,0.6025896072387695,1.16
172,0.44672060012817383,1.16
173,0.7084717750549316,1.17
174,0.4634256362915039,1.17
175,0.45135068893432617,1.18
176,0.49936628341674805,1.18
177,0.7084827423095703,1.19
178,0.6078758239746094,1.19
179,0.5254335403442383,1.2
180,0.5934362411499023,1.2
181,0.7353944778442383,1.21
182,0.49744319915771484,1.21
183,0.5007200241088867,1.22
184,0.5070738792419434,1.23
185,0.5203495025634766,1.23
186,0.6406025886535645,1.24
187,0.44695472717285156,1.24
188,0.5862021446228027,1.25
189,0.46964025497436523,1.25
