iter,f_loss,elapsed_sec
0,22.898008346557617,0.15
1,-12.346405029296875,0.3
2,-1.269378662109375,0.45
3,1.7429580688476562,0.6
4,3.1741104125976562,0.75
5,3.88543701171875,0.9
6,3.7936553955078125,1.05
7,4.044258117675781,1.21
8,3.6286354064941406,1.36
9,3.294506072998047,1.5
10,3.3953170776367188,1.66
11,3.1172637939453125,1.81
12,3.2998504638671875,1.98
13,2.8949432373046875,2.14
14,3.027690887451172,2.29
15,2.9837875366210938,2.44
16,2.699695587158203,2.59
17,2.4415321350097656,2.74
18,2.5874595642089844,2.89
19,2.5376014709472656,3.04
20,2.3852005004882812,3.19
21,2.1256561279296875,3.34
22,2.2347373962402344,3.49
23,2.3466053009033203,3.64
24,2.127431869506836,3.79
25,2.2348861694335938,3.94
26,1.9487781524658203,4.08
27,2.048105239868164,4.23
28,1.8889312744140625,4.38
29,1.9512825012207031,4.53
30,2.1907901763916016,4.68
31,2.112642288208008,4.83
32,2.0844364166259766,4.98
33,1.9653453826904297,5.13
34,1.9860687255859375,5.29
35,1.922769546508789,5.43
36,2.068635940551758,5.58
37,2.0764007568359375,5.73
38,2.0158042907714844,5.88
39,2.0250072479248047,6.03
40,1.9293251037597656,6.19
41,2.029569625854492,6.34
42,1.9904499053955078,6.49
43,1.8930416107177734,6.64
44,2.018566131591797,6.79
45,1.875640869140625,6.94
46,1.9364452362060547,7.11
47,1.9761619567871094,7.27
48,2.0919666290283203,7.43
49,1.9109172821044922,7.6
50,2.0513153076171875,7.77
51,1.9744625091552734,8.02
52,2.121612548828125,8.2
53,1.8757438659667969,8.38
54,2.0923233032226562,8.53
55,1.8807792663574219,8.69
56,1.9670467376708984,8.85
57,2.035123825073242,9.01
58,2.0810279846191406,9.16
59,1.9966564178466797,9.31
60,1.9334049224853516,9.46
61,1.9558334350585938,9.62
62,2.029146194458008,9.77
63,1.950307846069336,9.92
64,1.9522838592529297,10.07
65,2.119373321533203,10.22
66,2.0403308868408203,10.41
67,2.1894893646240234,10.6
68,1.95001220703125,10.75
69,2.0791168212890625,10.9
70,2.0290298461914062,11.05
71,2.0249691009521484,11.2
72,1.9753093719482422,11.36
73,2.057546615600586,11.51
74,1.9608592987060547,11.66
75,2.0305709838867188,11.82
76,2.0885047912597656,12.0
77,2.005420684814453,12.18
78,2.021211624145508,12.34
79,2.1188011169433594,12.52
80,1.9810657501220703,12.69
81,2.0283470153808594,12.86
82,2.0196800231933594,13.05
83,1.8638439178466797,13.19
84,2.0240211486816406,13.44
85,1.93121337890625,13.58
86,2.1338253021240234,13.73
87,2.0651321411132812,13.88
88,1.9654617309570312,14.06
89,2.0397720336914062,14.24
90,2.1177101135253906,14.44
91,1.9810752868652344,14.59
92,1.96636962890625,14.74
93,2.2078018188476562,14.89
94,1.9789371490478516,15.04
95,2.005289077758789,15.19
96,2.078296661376953,15.36
97,1.9668750762939453,15.51
98,2.1900997161865234,15.66
99,2.028596878051758,15.81
100,1.9979381561279297,15.96
101,2.0221939086914062,16.12
102,1.9784088134765625,16.27
103,1.9823570251464844,16.42
104,1.9328193664550781,16.57
105,2.106769561767578,16.72
106,2.177888870239258,16.87
107,1.9704666137695312,17.03
108,2.018512725830078,17.18
109,2.1087093353271484,17.33
110,2.1554794311523438,17.48
111,2.0167770385742188,17.64
112,2.0681991577148438,17.79
113,2.191549301147461,17.94
114,1.8861370086669922,18.09
115,2.065296173095703,18.24
116,1.9447460174560547,18.4
117,2.052845001220703,18.55
118,1.9321727752685547,18.7
119,1.9928627014160156,18.85
120,2.0952606201171875,19.0
121,2.126230239868164,19.16
122,1.9960556030273438,19.31
123,2.0823612213134766,19.46
124,2.1258277893066406,19.6
125,1.8429622650146484,19.76
126,1.9881591796875,19.91
127,2.032533645629883,20.06
128,1.880361557006836,20.22
129,1.9588546752929688,20.37
130,2.0981369018554688,20.52
131,2.030353546142578,20.68
132,2.0291404724121094,20.83
133,2.1985416412353516,20.98
134,1.8950996398925781,21.13
