D,oracle_L2-UVP,oracle_Cosine Similarity,oracle_L2 Error,oracle_final_MSE,oracle_peak_f_gradient_norm,oracle_mean_f_gradient_norm,oracle_NaN/Inf,baseline_L2-UVP,baseline_Cosine Similarity,baseline_L2 Error,baseline_final_f_loss,baseline_peak_f_gradient_norm,baseline_mean_f_gradient_norm,baseline_NaN/Inf
16,29.139144897460938,0.8249353170394897,4.629892826080322,0.28295207023620605,1.0765315815664909,0.5085424527669006,False,37.756311893463135,0.7731388807296753,6.041009902954102,10.712417602539062,2685.76409622588,17.911609704641975,False
32,42.59309387207031,0.8083391189575195,13.630261421203613,0.4348868131637573,1.386704360654195,0.6840069012008818,False,50.79882740974426,0.7643754482269287,16.255624771118164,16.554656982421875,12999.474885664102,94.37817858641327,False
