iter,f_loss,elapsed_sec
0,4.1496758460998535,0.05
1,5.50880241394043,0.1
2,7.922576904296875,0.15
3,9.367016792297363,0.2
4,10.261221885681152,0.26
5,9.106634140014648,0.31
6,6.911649703979492,0.36
7,6.241549491882324,0.42
8,5.720891952514648,0.48
9,5.314506530761719,0.53
10,5.214164733886719,0.58
11,5.089637756347656,0.63
12,4.7070512771606445,0.69
13,4.936897277832031,0.74
14,4.7960052490234375,0.79
15,4.649125099182129,0.84
16,4.668753623962402,0.89
17,4.366132736206055,0.94
18,4.143823623657227,0.99
19,4.367725372314453,1.04
20,4.222620010375977,1.09
21,4.205523490905762,1.13
22,4.109872817993164,1.19
23,4.118129730224609,1.25
24,4.127681732177734,1.31
25,4.028076171875,1.36
26,4.073970794677734,1.41
27,4.000611305236816,1.45
28,3.9460811614990234,1.5
29,4.052738189697266,1.55
30,4.032350540161133,1.6
31,4.025182723999023,1.65
32,4.056407928466797,1.7
33,3.7767276763916016,1.75
34,3.8855209350585938,1.8
35,3.8575401306152344,1.85
36,3.8281288146972656,1.9
37,3.7073974609375,1.95
38,3.829038619995117,2.0
39,3.8967418670654297,2.04
40,3.763948440551758,2.09
41,3.8236351013183594,2.14
42,3.7436752319335938,2.19
43,3.8274097442626953,2.25
44,3.7629928588867188,2.31
45,3.7841796875,2.36
46,3.6825332641601562,2.41
47,3.6794700622558594,2.46
48,3.739837646484375,2.51
49,3.634622573852539,2.56
50,3.645233154296875,2.61
51,3.5928211212158203,2.68
52,3.6142749786376953,2.74
53,3.711772918701172,2.8
54,3.6732349395751953,2.85
55,3.655193328857422,2.9
56,3.6202259063720703,2.94
57,3.570505142211914,2.99
58,3.6897029876708984,3.04
59,3.5479660034179688,3.09
60,3.6238842010498047,3.13
61,3.682039260864258,3.18
62,3.595151901245117,3.23
63,3.6756954193115234,3.28
64,3.517862319946289,3.33
65,3.5517406463623047,3.38
66,3.491100311279297,3.43
67,3.5170860290527344,3.48
68,3.500640869140625,3.53
69,3.473276138305664,3.57
70,3.5523605346679688,3.62
71,3.5599498748779297,3.67
72,3.5312461853027344,3.72
73,3.5231552124023438,3.77
74,3.579315185546875,3.82
75,3.5086593627929688,3.87
76,3.5303173065185547,3.92
77,3.5250282287597656,3.97
78,3.609844207763672,4.02
79,3.628664016723633,4.07
80,3.4674339294433594,4.11
81,3.537691116333008,4.16
82,3.5258731842041016,4.21
83,3.366422653198242,4.26
84,3.587465286254883,4.31
85,3.5250625610351562,4.36
86,3.445058822631836,4.41
87,3.635997772216797,4.46
88,3.451000213623047,4.51
89,3.508573532104492,4.56
90,3.436796188354492,4.61
91,3.4750499725341797,4.66
92,3.4238739013671875,4.71
93,3.416078567504883,4.76
94,3.591459274291992,4.81
95,3.4506053924560547,4.89
96,3.60614013671875,4.95
97,3.550323486328125,5.0
98,3.419706344604492,5.05
99,3.552989959716797,5.09
100,3.343219757080078,5.14
101,3.424835205078125,5.19
102,3.498727798461914,5.24
103,3.5653419494628906,5.29
104,3.477619171142578,5.35
105,3.4357528686523438,5.41
106,3.5311622619628906,5.46
107,3.4595718383789062,5.51
108,3.5908355712890625,5.57
109,3.4520950317382812,5.62
110,3.6116104125976562,5.69
111,3.5658226013183594,5.76
112,3.4740028381347656,5.82
113,3.4910240173339844,5.87
114,3.3864574432373047,5.92
115,3.419736862182617,5.96
116,3.4571762084960938,6.01
117,3.635385513305664,6.06
118,3.3595714569091797,6.1
119,3.5228633880615234,6.15
120,3.3632068634033203,6.2
121,3.4538097381591797,6.26
122,3.5162696838378906,6.32
123,3.3806095123291016,6.37
124,3.448678970336914,6.41
125,3.4058475494384766,6.46
126,3.475656509399414,6.51
127,3.444906234741211,6.56
128,3.411346435546875,6.6
129,3.465160369873047,6.65
130,3.4432621002197266,6.71
131,3.4534759521484375,6.76
132,3.5210514068603516,6.8
133,3.4534225463867188,6.85
134,3.5571651458740234,6.9
135,3.420328140258789,6.95
136,3.4455032348632812,7.0
137,3.463804244995117,7.05
138,3.580127716064453,7.1
139,3.4858474731445312,7.15
140,3.4110260009765625,7.2
141,3.4043502807617188,7.25
142,3.355356216430664,7.3
143,3.6005020141601562,7.35
144,3.4630775451660156,7.39
145,3.3687076568603516,7.44
146,3.4964542388916016,7.49
147,3.4358959197998047,7.54
148,3.415140151977539,7.59
149,3.4743576049804688,7.64
150,3.545543670654297,7.69
151,3.4468555450439453,7.74
152,3.2725162506103516,7.79
153,3.4795475006103516,7.84
154,3.369283676147461,7.89
155,3.4523277282714844,7.94
156,3.2900447845458984,7.99
157,3.5109081268310547,8.04
158,3.6210784912109375,8.09
159,3.450654983520508,8.13
160,3.3654651641845703,8.18
161,3.4455318450927734,8.23
162,3.470470428466797,8.28
163,3.5108184814453125,8.33
164,3.4020919799804688,8.38
165,3.3761730194091797,8.43
166,3.3920669555664062,8.48
167,3.6832542419433594,8.54
168,3.485248565673828,8.59
169,3.622699737548828,8.64
170,3.445249557495117,8.71
171,3.3991641998291016,8.84
172,3.492063522338867,8.9
173,3.4006996154785156,8.95
174,3.269939422607422,9.0
175,3.311481475830078,9.04
176,3.350278854370117,9.09
177,3.47283935546875,9.14
178,3.535909652709961,9.19
179,3.353290557861328,9.24
180,3.433877944946289,9.29
181,3.348876953125,9.34
182,3.499734878540039,9.4
183,3.420726776123047,9.47
184,3.4234066009521484,9.53
185,3.4555435180664062,9.58
186,3.5645599365234375,9.62
187,3.3874759674072266,9.66
188,3.4032859802246094,9.71
189,3.356252670288086,9.76
190,3.476093292236328,9.8
191,3.300762176513672,9.85
192,3.5144195556640625,9.9
193,3.4676780700683594,9.95
194,3.4590835571289062,10.0
195,3.3433475494384766,10.05
196,3.522359848022461,10.1
197,3.5228958129882812,10.14
198,3.417682647705078,10.19
199,3.4500789642333984,10.24
200,3.4014148712158203,10.29
201,3.3895015716552734,10.34
202,3.523569107055664,10.39
203,3.349699020385742,10.44
204,3.5362491607666016,10.49
205,3.412151336669922,10.55
206,3.549549102783203,10.6
207,3.298574447631836,10.64
208,3.425497055053711,10.69
209,3.5221099853515625,10.74
210,3.419574737548828,10.79
211,3.431314468383789,10.84
212,3.397005081176758,10.88
213,3.4067459106445312,10.93
214,3.3997154235839844,10.98
215,3.4395809173583984,11.03
216,3.4242477416992188,11.08
217,3.4911136627197266,11.13
218,3.394594192504883,11.18
219,3.3998889923095703,11.23
220,3.4910507202148438,11.28
221,3.465534210205078,11.33
222,3.3562278747558594,11.37
223,3.3904991149902344,11.42
224,3.3906612396240234,11.47
225,3.5474090576171875,11.52
226,3.40728759765625,11.57
227,3.3734798431396484,11.62
228,3.3895397186279297,11.67
229,3.498048782348633,11.72
230,3.432035446166992,11.77
231,3.458160400390625,11.81
232,3.5119075775146484,11.86
233,3.549570083618164,11.91
234,3.3581905364990234,11.96
235,3.5752830505371094,12.01
236,3.3619117736816406,12.06
237,3.537321090698242,12.11
238,3.5487804412841797,12.15
239,3.408597946166992,12.2
240,3.3370494842529297,12.25
241,3.4299659729003906,12.3
242,3.4901885986328125,12.35
243,3.442934036254883,12.4
244,3.4029293060302734,12.45
245,3.3643360137939453,12.5
246,3.441110610961914,12.55
247,3.5780506134033203,12.6
248,3.3117618560791016,12.64
249,3.3842906951904297,12.69
250,3.4603443145751953,12.74
251,3.4948692321777344,12.79
252,3.537647247314453,12.84
253,3.3906898498535156,12.89
254,3.434663772583008,12.94
255,3.4026851654052734,12.98
256,3.4319190979003906,13.04
257,3.4881954193115234,13.09
258,3.4718170166015625,13.13
259,3.4916133880615234,13.18
260,3.568014144897461,13.23
261,3.426267623901367,13.28
262,3.576709747314453,13.33
263,3.590961456298828,13.38
264,3.381673812866211,13.43
265,3.5446834564208984,13.48
266,3.4526596069335938,13.53
267,3.280914306640625,13.58
268,3.315889358520508,13.63
269,3.5311145782470703,13.68
270,3.573179244995117,13.73
271,3.3688621520996094,13.78
272,3.5364341735839844,13.84
273,3.3737430572509766,13.89
274,3.49993896484375,13.96
275,3.516824722290039,14.02
276,3.503080368041992,14.07
277,3.477710723876953,14.11
278,3.4431076049804688,14.16
279,3.4215660095214844,14.22
280,3.4873619079589844,14.27
281,3.4029598236083984,14.33
282,3.4960155487060547,14.38
283,3.391448974609375,14.42
284,3.443401336669922,14.47
285,3.4323806762695312,14.52
286,3.420351028442383,14.56
287,3.394235610961914,14.61
288,3.461305618286133,14.66
289,3.483083724975586,14.71
290,3.5064620971679688,14.76
291,3.463390350341797,14.81
292,3.422229766845703,14.86
293,3.446697235107422,14.91
294,3.5430126190185547,14.96
295,3.3713626861572266,15.0
296,3.494321823120117,15.05
297,3.351886749267578,15.1
298,3.580554962158203,15.15
299,3.4445323944091797,15.2
300,3.575550079345703,15.25
301,3.419271469116211,15.3
302,3.4568347930908203,15.34
303,3.4268722534179688,15.39
304,3.471904754638672,15.44
305,3.4458789825439453,15.49
306,3.717691421508789,15.54
307,3.4644737243652344,15.59
308,3.4979896545410156,15.64
309,3.470060348510742,15.69
310,3.4188613891601562,15.73
311,3.488656997680664,15.78
312,3.511383056640625,15.83
313,3.4670543670654297,15.88
314,3.4715023040771484,15.93
315,3.486417770385742,15.98
316,3.559551239013672,16.03
317,3.477153778076172,16.07
318,3.4954471588134766,16.12
319,3.5349178314208984,16.17
320,3.3874950408935547,16.22
321,3.3392696380615234,16.27
322,3.3843860626220703,16.32
323,3.4508609771728516,16.37
324,3.482107162475586,16.42
325,3.4114532470703125,16.47
326,3.4081897735595703,16.52
327,3.2971668243408203,16.56
328,3.4835948944091797,16.61
329,3.515928268432617,16.66
330,3.379730224609375,16.71
331,3.457439422607422,16.76
332,3.5581588745117188,16.81
333,3.4355621337890625,16.86
334,3.411287307739258,16.91
335,3.4629688262939453,16.96
336,3.456432342529297,17.01
337,3.3425331115722656,17.05
338,3.497060775756836,17.1
339,3.5715560913085938,17.15
340,3.400360107421875,17.2
341,3.504579544067383,17.25
342,3.4309539794921875,17.29
343,3.448060989379883,17.34
344,3.4183425903320312,17.39
345,3.4882736206054688,17.44
346,3.2512664794921875,17.49
347,3.4066925048828125,17.54
348,3.2796669006347656,17.59
349,3.304964065551758,17.64
350,3.5496139526367188,17.69
351,3.523591995239258,17.73
352,3.406757354736328,17.78
353,3.3524513244628906,17.83
354,3.526639938354492,17.88
355,3.296680450439453,17.93
356,3.3583641052246094,17.98
357,3.455312728881836,18.03
358,3.5082435607910156,18.08
359,3.3880252838134766,18.13
360,3.529468536376953,18.17
361,3.500448226928711,18.22
362,3.4670791625976562,18.27
363,3.6010189056396484,18.32
364,3.4224605560302734,18.37
365,3.34332275390625,18.42
366,3.3604183197021484,18.47
367,3.4068374633789062,18.52
368,3.4396915435791016,18.57
369,3.414213180541992,18.61
370,3.336559295654297,18.66
371,3.4826107025146484,18.71
372,3.5542869567871094,18.76
373,3.5644378662109375,18.81
374,3.543071746826172,18.86
375,3.402090072631836,18.91
376,3.3825302124023438,18.96
377,3.5800914764404297,19.01
378,3.487844467163086,19.06
379,3.477123260498047,19.11
380,3.550294876098633,19.15
381,3.3197288513183594,19.2
382,3.543058395385742,19.25
383,3.388141632080078,19.3
384,3.2678394317626953,19.35
385,3.4610023498535156,19.4
386,3.3578643798828125,19.45
387,3.4193592071533203,19.5
388,3.418455123901367,19.55
389,3.48883056640625,19.6
390,3.436626434326172,19.64
391,3.4987144470214844,19.69
392,3.4316444396972656,19.74
393,3.389850616455078,19.79
394,3.4853744506835938,19.84
395,3.600229263305664,19.89
396,3.4105682373046875,19.94
397,3.499044418334961,19.99
398,3.346405029296875,20.04
399,3.5461158752441406,20.09
400,3.3961658477783203,20.14
401,3.4873218536376953,20.19
402,3.400543212890625,20.25
403,3.321277618408203,20.3
404,3.493806838989258,20.36
405,3.529083251953125,20.41
406,3.3114089965820312,20.46
407,3.440410614013672,20.51
408,3.4700679779052734,20.55
409,3.6366634368896484,20.6
410,3.5148563385009766,20.65
411,3.4567527770996094,20.69
