iter,f_loss,elapsed_sec
0,0.5960894823074341,0.0
1,1.1329669952392578,0.0
2,1.17596435546875,0.01
3,1.509791374206543,0.01
4,1.1782612800598145,0.01
5,1.6792912483215332,0.01
6,1.359485149383545,0.01
7,1.8215208053588867,0.02
8,1.3143310546875,0.02
9,1.657761573791504,0.02
